,Unnamed: 0,id,adult,release_date,genre_ids,original_title,original_language,title,popularity,vote_count,vote_average,media_type,budget,duration,revenues,spoken_languagess,genre_list,is_terror_comedia,val_count,quantile,Música,Romance,Familia,Bélica,Película de TV,Aventura,Fantasía,Animación,Drama,Terror,Acción,Comedia,Historia,Western,Suspense,Crimen,Ciencia ficción,Misterio,Documental,reciente
4913,4913,48333,False,2005-06-18,28-27-878-10770,Hammerhead,en,Sharkman,2.941,29,4.2,movie,0,92,0,"{'english_name': 'English', 'iso_639_1': 'en', 'name': 'English'}","['28', '27', '878', '10770']",0,7,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,1,0,0,18
4914,4914,532653,False,2018-10-09,27,Fright Fest,en,Fright Fest,4.25,34,4.2,movie,0,90,0,"{'english_name': 'English', 'iso_639_1': 'en', 'name': 'English'}",['27'],0,2571,3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,5
4915,4915,324986,False,2015-02-17,27,The Last House on Cemetery Lane,en,The Last House on Cemetery Lane,4.665,28,3.7,movie,0,81,0,"{'english_name': 'English', 'iso_639_1': 'en', 'name': 'English'}",['27'],0,2571,3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,8
4916,4916,71783,False,2006-10-17,27,Blackwater Valley Exorcism,en,El exorcismo de Isabella,4.392,19,4.2,movie,0,90,0,"{'english_name': 'English', 'iso_639_1': 'en', 'name': 'English'}",['27'],0,2571,3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,17
4917,4917,1015080,False,2022-09-25,27,Satanic Hispanics,en,Satanic Hispanics,3.412,0,0.0,movie,0,105,0,"{'english_name': 'English', 'iso_639_1': 'en', 'name': 'English'}",['27'],0,2571,3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
4918,4918,26854,False,1959-10-07,878-27,4D Man,en,El hombre de la cuarta dimensión,3.92,45,5.6,movie,300000,85,0,"{'english_name': 'English', 'iso_639_1': 'en', 'name': 'English'}","['878', '27']",0,110,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,64
4919,4919,527014,False,2018-02-24,27,Alien Psychosis,en,Alien Psychosis,3.318,8,5.0,movie,1000000,74,0,"{'english_name': 'English', 'iso_639_1': 'en', 'name': 'English'}",['27'],0,2571,3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,5
4920,4920,25573,False,2008-11-25,27-53,Conjurer,en,Conjurer,3.161,28,5.1,movie,0,88,0,"{'english_name': 'English', 'iso_639_1': 'en', 'name': 'English'}","['27', '53']",1,1068,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,15
4921,4921,25543,False,2009-06-16,27,Sunset Vampires,en,Sunset Vampires,3.301,16,3.8,movie,0,82,0,"{'english_name': 'English', 'iso_639_1': 'en', 'name': 'English'}",['27'],0,2571,3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,14
4922,4922,407757,False,2016-09-22,18-27-53,"Sweet, Sweet Lonely Girl",en,"Sweet, Sweet Lonely Girl",2.936,37,5.4,movie,0,76,0,"{'english_name': 'English', 'iso_639_1': 'en', 'name': 'English'}","['18', '27', '53']",1,153,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,7
4923,4923,100960,False,2003-08-18,80-18-27-10402,Sweeney Todd: The Demon Barber of Fleet Street in Concert,en,Live from Lincoln Center: Sweeney Todd: The Demon Barber of Fleet Street - In Concert with the New York Philharmonic,4.27,15,7.1,movie,0,132,0,"{'english_name': 'English', 'iso_639_1': 'en', 'name': 'English'}","['80', '18', '27', '10402']",0,1,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,20
4924,4924,86193,False,1971-04-28,27-878,The Incredible 2-Headed Transplant,en,El increíble transplante bicéfalo,2.938,29,3.3,movie,0,87,0,"{'english_name': 'English', 'iso_639_1': 'en', 'name': 'English'}","['27', '878']",0,378,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,52
4925,4925,76656,False,2003-09-06,27-878,Bugs,en,Bichos,4.919,20,4.5,movie,0,82,0,"{'english_name': 'English', 'iso_639_1': 'en', 'name': 'English'}","['27', '878']",0,378,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,20
4926,4926,423536,False,2017-03-01,27,Ghosts of Darkness,en,Ghosts of Darkness,4.885,27,5.5,movie,0,83,0,"{'english_name': 'English', 'iso_639_1': 'en', 'name': 'English'}",['27'],0,2571,3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,6
4927,4927,794686,False,2021-08-03,18-27,Bottle Monster,en,Bottle Monster,4.378,1,2.0,movie,0,94,0,"{'english_name': 'English', 'iso_639_1': 'en', 'name': 'English'}","['18', '27']",0,133,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,2
4928,4928,749305,False,2020-10-02,27-99,The Blackwell Ghost 5,en,The Blackwell Ghost 5,3.317,16,7.2,movie,0,72,0,"{'english_name': 'English', 'iso_639_1': 'en', 'name': 'English'}","['27', '99']",0,12,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,3
4929,4929,52817,False,2010-07-08,27-53,Bitter Feast,en,Bitter Feast,4.491,39,5.4,movie,0,105,0,"{'english_name': 'English', 'iso_639_1': 'en', 'name': 'English'}","['27', '53']",1,1068,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,13
4930,4930,78561,False,2006-09-09,27-878-14-53-9648,Sasquatch Mountain,en,Enfrentados a la bestia,3.44,29,5.2,movie,0,90,0,"{'english_name': 'English', 'iso_639_1': 'en', 'name': 'English'}","['27', '878', '14', '53', '9648']",1,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,1,1,0,17
4931,4931,56787,False,1974-10-23,18-27-53-10770,Bad Ronald,en,Bad Ronald,3.078,42,6.4,movie,0,74,0,"{'english_name': 'English', 'iso_639_1': 'en', 'name': 'English'}","['18', '27', '53', '10770']",1,8,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,1,0,0,0,0,49
4932,4932,49847,False,2010-05-10,27-53,The Possession of David O'Reilly,en,The Possession of David O'Reilly,2.601,26,4.9,movie,0,87,0,"{'english_name': 'English', 'iso_639_1': 'en', 'name': 'English'}","['27', '53']",1,1068,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,13
4933,4933,710309,False,2021-09-03,27,Burial Ground Massacre,en,Burial Ground Massacre,4.778,6,2.0,movie,0,100,0,"{'english_name': 'English', 'iso_639_1': 'en', 'name': 'English'}",['27'],0,2571,3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2
4934,4934,315899,False,2015-01-06,53-27,Desecrated,en,Desecrated,2.772,15,5.2,movie,0,82,0,"{'english_name': 'English', 'iso_639_1': 'en', 'name': 'English'}","['53', '27']",1,307,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,8
4935,4935,32707,False,2004-10-16,9648-53-27,Breaking Dawn,en,Breaking Dawn,2.478,22,5.5,movie,0,88,0,"{'english_name': 'English', 'iso_639_1': 'en', 'name': 'English'}","['9648', '53', '27']",1,45,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,19
4936,4936,253303,False,2015-03-06,35-18-80-27,Buzzard,en,Buzzard,3.792,49,5.3,movie,0,97,13684,"{'english_name': 'English', 'iso_639_1': 'en', 'name': 'English'}","['35', '18', '80', '27']",0,1,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,1,0,0,0,8
4937,4937,75454,False,2002-09-21,27-878,Groom Lake,en,Groom Lake,3.648,11,4.0,movie,750000,92,0,"{'english_name': 'English', 'iso_639_1': 'en', 'name': 'English'}","['27', '878']",0,378,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,21
4938,4938,57190,False,2004-09-10,27-14-53,Vlad,en,Vlad La maldición de Drácula,3.258,23,4.2,movie,0,98,41176,"{'english_name': 'English', 'iso_639_1': 'en', 'name': 'English'}","['27', '14', '53']",1,15,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,19
4939,4939,30654,False,1994-08-17,35-27-878,Ghoulies IV,en,Ghoulies IV,2.517,40,3.4,movie,0,84,0,"{'english_name': 'English', 'iso_639_1': 'en', 'name': 'English'}","['35', '27', '878']",0,59,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,29
4940,4940,39912,False,2006-05-30,27-878-28,Cemetery Gates,en,Alaridos,3.549,16,3.5,movie,930000,92,0,"{'english_name': 'English', 'iso_639_1': 'en', 'name': 'English'}","['27', '878', '28']",0,21,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,17
4941,4941,483219,False,2020-10-26,27-53,Ouija: Blood Ritual,en,Ouija: Blood Ritual,2.827,8,5.8,movie,0,77,0,"{'english_name': 'English', 'iso_639_1': 'en', 'name': 'English'}","['27', '53']",1,1068,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,3
4942,4942,17469,False,2007-07-31,27-53,The Cradle,en,La niñera,3.119,10,4.6,movie,0,92,0,"{'english_name': 'English', 'iso_639_1': 'en', 'name': 'English'}","['27', '53']",1,1068,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,16
4943,4943,365834,False,2015-05-12,27,Trace,en,Trace,3.742,14,4.1,movie,0,90,0,"{'english_name': 'German', 'iso_639_1': 'de', 'name': 'Deutsch'}",['27'],0,2571,3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,8
4944,4944,32285,False,2009-11-21,35-27,Cornered!,en,Cornered!,4.379,27,4.4,movie,0,86,0,"{'english_name': 'Spanish', 'iso_639_1': 'es', 'name': 'Español'}","['35', '27']",0,435,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,14
4945,4945,23014,False,1941-04-25,27-9648-53,Invisible Ghost,en,El fantasma invisible,3.678,37,5.3,movie,0,64,0,"{'english_name': 'English', 'iso_639_1': 'en', 'name': 'English'}","['27', '9648', '53']",1,254,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,82
4946,4946,254426,False,2014-02-04,27,Fields of the Dead,en,Fields of the Dead,2.831,17,3.2,movie,0,84,0,"{'english_name': 'English', 'iso_639_1': 'en', 'name': 'English'}",['27'],0,2571,3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,9
4947,4947,69578,False,1977-03-18,28-80-53-27,La polizia chiede aiuto,it,Corrupción de menores,4.497,56,7.3,movie,0,96,2468000,"{'english_name': 'Italian', 'iso_639_1': 'it', 'name': 'Italiano'}","['28', '80', '53', '27']",1,2,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,1,0,0,0,46
4948,4948,780275,False,2021-10-31,27-9648,Silent Hill Restless Dreams,en,Silent Hill Restless Dreams,3.381,1,1.0,movie,0,0,0,,"['27', '9648']",0,162,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,2
4949,4949,27386,False,2008-10-19,27-53,Colour from the Dark,en,Colour from the Dark,3.328,17,4.4,movie,100000,92,0,"{'english_name': 'English', 'iso_639_1': 'en', 'name': 'English'}","['27', '53']",1,1068,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,15
4950,4950,44698,False,1978-05-05,53-27,The Evil,en,Profecía diabólica (El poder de Satanás),4.666,45,5.7,movie,0,89,0,"{'english_name': 'English', 'iso_639_1': 'en', 'name': 'English'}","['53', '27']",1,307,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,45
4951,4951,29400,False,1963-10-30,35-27-9648,The Old Dark House,en,La vieja casa oscura,3.257,48,5.8,movie,0,86,0,"{'english_name': 'English', 'iso_639_1': 'en', 'name': 'English'}","['35', '27', '9648']",0,15,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,60
4952,4952,687340,False,2020-03-27,27,Abigail Haunting,en,Abigail Haunting,5.281,41,6.5,movie,0,85,0,"{'english_name': 'English', 'iso_639_1': 'en', 'name': 'English'}",['27'],0,2571,3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,3
4953,4953,166161,False,2011-09-30,27,Jacob,en,Jacob,5.269,15,4.4,movie,900000,90,0,"{'english_name': 'German', 'iso_639_1': 'de', 'name': 'Deutsch'}",['27'],0,2571,3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,12
4954,4954,47891,False,2010-10-01,80-27-9648-53,Cyrus: Mind of a Serial Killer,en,Cyrus: Mind of a Serial Killer,3.989,39,4.4,movie,0,87,0,"{'english_name': 'English', 'iso_639_1': 'en', 'name': 'English'}","['80', '27', '9648', '53']",1,9,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,1,0,13
4955,4955,46452,False,2007-10-16,27-53,666: The Beast,en,666: The Beast,3.118,10,4.3,movie,75,89,0,"{'english_name': 'German', 'iso_639_1': 'de', 'name': 'Deutsch'}","['27', '53']",1,1068,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,16
4956,4956,418389,False,2016-08-27,27,Plank Face,en,Plank Face,3.123,10,5.5,movie,0,91,0,,['27'],0,2571,3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,7
4957,4957,408211,False,2017-11-02,28-35-27,Ibiza Undead,en,Ibiza Undead,4.024,15,4.5,movie,0,95,0,"{'english_name': 'English', 'iso_639_1': 'en', 'name': 'English'}","['28', '35', '27']",0,23,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,6
4958,4958,58792,False,2011-01-25,27-53,BreadCrumbs,en,BreadCrumbs,3.378,27,4.6,movie,0,88,0,"{'english_name': 'English', 'iso_639_1': 'en', 'name': 'English'}","['27', '53']",1,1068,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,12
4959,4959,52023,False,2007-04-17,27-53,Succubus: Hell-Bent,en,Succubus: Hell-Bent,4.137,19,5.2,movie,1500000,96,0,"{'english_name': 'English', 'iso_639_1': 'en', 'name': 'English'}","['27', '53']",1,1068,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,16
4960,4960,32583,False,2007-11-20,27,Zombie Town,en,Zombie Town,2.737,14,4.7,movie,0,95,0,"{'english_name': 'English', 'iso_639_1': 'en', 'name': 'English'}",['27'],0,2571,3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,16
4961,4961,1096996,False,2023-03-31,27-18,Trinket Box,en,Trinket Box,4.365,1,10.0,movie,150000,103,20512,"{'english_name': 'English', 'iso_639_1': 'en', 'name': 'English'}","['27', '18']",0,86,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
4962,4962,62680,False,2007-10-10,27-53,Путевой обходчик,ru,Путевой обходчик,3.677,12,4.4,movie,3000000,80,0,"{'english_name': 'Russian', 'iso_639_1': 'ru', 'name': 'Pусский'}","['27', '53']",1,1068,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,16
4963,4963,50387,False,2003-10-08,18-35-12-27,Grimm,nl,Grimm,4.906,28,6.0,movie,0,103,0,"{'english_name': 'Dutch', 'iso_639_1': 'nl', 'name': 'Nederlands'}","['18', '35', '12', '27']",0,1,0,0,0,0,0,0,1,0,0,1,1,0,1,0,0,0,0,0,0,0,20
4964,4964,558448,False,2018-10-31,27,Deal With the Devil,en,Deal With the Devil,4.605,1,3.0,movie,10000,80,0,,['27'],0,2571,3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,5
4965,4965,31154,False,1991-01-30,28-27-878,Steel and Lace,en,Acero y seda,3.825,17,4.9,movie,0,90,0,"{'english_name': 'English', 'iso_639_1': 'en', 'name': 'English'}","['28', '27', '878']",0,49,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,32
4966,4966,15851,False,2005-11-25,35-27,Death to the Supermodels,en,Operación bikini,2.267,15,5.4,movie,0,84,0,"{'english_name': 'English', 'iso_639_1': 'en', 'name': 'English'}","['35', '27']",0,435,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,18
4967,4967,587138,False,2019-02-09,35-27-53,Driven,en,Trayecto infernal,3.106,26,4.0,movie,0,89,0,"{'english_name': 'Spanish', 'iso_639_1': 'es', 'name': 'Español'}","['35', '27', '53']",1,36,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,4
4968,4968,107430,False,1981-10-09,27-35-14,Full Moon High,en,Regreso a Full Moon,3.625,27,4.1,movie,0,93,0,"{'english_name': 'English', 'iso_639_1': 'en', 'name': 'English'}","['27', '35', '14']",0,14,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,42
4969,4969,99306,False,1979-10-30,16-10751-35-27-10770,The Flintstones Meet Rockula and Frankenstone,en,Los Picapiedra conocen al conde Rockula y a Frankenstone,4.405,53,7.6,movie,0,48,0,"{'english_name': 'English', 'iso_639_1': 'en', 'name': 'English'}","['16', '10751', '35', '27', '10770']",0,1,0,0,0,1,0,1,0,0,1,0,1,0,1,0,0,0,0,0,0,0,44
4970,4970,85880,False,2011-10-18,27,Killer Eye: Halloween Haunt,en,Killer Eye: Halloween Haunt,5.018,15,3.7,movie,500000,80,0,"{'english_name': 'English', 'iso_639_1': 'en', 'name': 'English'}",['27'],0,2571,3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,12
4971,4971,740267,False,2020-12-12,27,Naked Cannibal Campers,en,Naked Cannibal Campers,2.258,2,4.0,movie,0,61,0,,['27'],0,2571,3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,3
4972,4972,339191,False,2015-06-02,27-35,Amigo Undead,en,Amigo Undead,3.34,9,5.6,movie,0,84,0,"{'english_name': 'English', 'iso_639_1': 'en', 'name': 'English'}","['27', '35']",0,312,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,8
4973,4973,628468,False,2019-09-03,27-80,The Utah Cabin Murders,en,The Utah Cabin Murders,4.747,14,5.0,movie,1000000,85,0,"{'english_name': 'English', 'iso_639_1': 'en', 'name': 'English'}","['27', '80']",0,21,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,4
4974,4974,319318,False,2006-01-06,27-10770,The Fair Haired Child,en,The Fair Haired Child,2.906,53,6.0,movie,0,55,0,"{'english_name': 'English', 'iso_639_1': 'en', 'name': 'English'}","['27', '10770']",0,65,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,17
4975,4975,436285,False,2017-06-17,53-27,Serpent,en,Serpent,4.882,27,5.6,movie,0,85,0,"{'english_name': 'English', 'iso_639_1': 'en', 'name': 'English'}","['53', '27']",1,307,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,6
4976,4976,32940,False,1974-06-19,27-878-53,The Terminal Man,en,El hombre terminal,3.674,37,5.4,movie,0,107,0,"{'english_name': 'English', 'iso_639_1': 'en', 'name': 'English'}","['27', '878', '53']",1,101,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,49
4977,4977,611636,False,2019-08-08,27,Stucco,en,Stucco,4.457,21,5.2,movie,0,18,0,"{'english_name': 'English', 'iso_639_1': 'en', 'name': 'English'}",['27'],0,2571,3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,4
4978,4978,422010,False,2016-10-20,27,I Know You're in There,en,I Know You're in There,3.071,25,4.7,movie,0,84,0,"{'english_name': 'English', 'iso_639_1': 'en', 'name': 'English'}",['27'],0,2571,3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,7
4979,4979,114684,False,1998-08-25,27-878,Talisman,en,Talisman,2.805,8,3.9,movie,0,72,0,"{'english_name': 'English', 'iso_639_1': 'en', 'name': 'English'}","['27', '878']",0,378,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,25
4980,4980,551736,False,2018-10-01,27-878,The Hug,en,The Hug,3.144,19,6.5,movie,0,5,0,"{'english_name': 'English', 'iso_639_1': 'en', 'name': 'English'}","['27', '878']",0,378,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,5
4981,4981,515320,False,2019-05-11,27-53,Animal Among Us,en,Animal Among Us,2.776,15,4.0,movie,0,89,0,"{'english_name': 'English', 'iso_639_1': 'en', 'name': 'English'}","['27', '53']",1,1068,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,4
4982,4982,373048,False,2015-10-31,27,All Through the House,en,All Through the House,3.3,41,4.7,movie,0,80,0,"{'english_name': 'English', 'iso_639_1': 'en', 'name': 'English'}",['27'],0,2571,3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,8
4983,4983,27826,False,2007-06-01,27-53,Kinky Killers,en,Kinky Killers,4.026,7,3.4,movie,2500000,85,0,"{'english_name': 'English', 'iso_639_1': 'en', 'name': 'English'}","['27', '53']",1,1068,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,16
4984,4984,16722,False,2009-04-14,27-53,The Telling,en,The Telling,3.236,14,4.1,movie,0,84,0,"{'english_name': 'English', 'iso_639_1': 'en', 'name': 'English'}","['27', '53']",1,1068,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,14
4985,4985,10558,False,2000-06-25,27-53,Seven Days to Live,en,7 días de vida,4.705,38,5.3,movie,0,96,676805,"{'english_name': 'English', 'iso_639_1': 'en', 'name': 'English'}","['27', '53']",1,1068,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,23
4986,4986,6174,False,1986-12-07,80-27-9648-10770,The Murders in the Rue Morgue,en,Los crímenes de la calle Morgue,3.574,27,6.2,movie,0,100,0,"{'english_name': 'English', 'iso_639_1': 'en', 'name': 'English'}","['80', '27', '9648', '10770']",0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,1,0,37
4987,4987,1072928,False,2023-01-26,53-27,Waking Karma,en,Waking Karma,3.887,3,2.7,movie,0,86,0,,"['53', '27']",1,307,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
4988,4988,430250,False,2014-11-15,53-27,City of Dead Men,en,City of Dead Men,2.758,23,5.0,movie,0,87,0,"{'english_name': 'English', 'iso_639_1': 'en', 'name': 'English'}","['53', '27']",1,307,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,9
4989,4989,92562,False,1993-12-15,27-878,Metamorphosis : The Alien Factor,en,Metamorphosis : The Alien Factor,2.252,20,4.9,movie,0,98,0,"{'english_name': 'English', 'iso_639_1': 'en', 'name': 'English'}","['27', '878']",0,378,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,30
4990,4990,24092,False,2003-04-11,35-18-27-53,2LDK,ja,2LDK,4.014,65,7.1,movie,0,70,0,"{'english_name': 'Japanese', 'iso_639_1': 'ja', 'name': '日本語'}","['35', '18', '27', '53']",1,5,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,1,0,0,0,0,20
4991,4991,790509,False,2021-03-19,27,The Fear Footage 3AM,en,The Fear Footage 3AM,4.027,23,7.7,movie,2000,70,0,"{'english_name': 'English', 'iso_639_1': 'en', 'name': 'English'}",['27'],0,2571,3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2
4992,4992,84996,False,1986-10-01,27-9648-80-53,Scream for Help,en,Gritos de socorro,3.813,25,5.5,movie,0,90,0,"{'english_name': 'English', 'iso_639_1': 'en', 'name': 'English'}","['27', '9648', '80', '53']",1,3,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,1,0,37
4993,4993,762161,False,2020-11-05,27,Story Game,en,Story Game,2.363,1,6.0,movie,0,97,0,,['27'],0,2571,3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,3
4994,4994,54288,False,1947-04-07,14-27,La Main du Diable,fr,La mano del diablo,3.374,52,6.8,movie,0,80,0,"{'english_name': 'French', 'iso_639_1': 'fr', 'name': 'Français'}","['14', '27']",0,59,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,76
4995,4995,1038043,False,2022-12-09,27,#Float,en,#Float,3.859,5,5.4,movie,0,76,0,"{'english_name': 'English', 'iso_639_1': 'en', 'name': 'English'}",['27'],0,2571,3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
4996,4996,39572,False,2010-01-01,27-878,Zombie Apocalypse,en,Zombie Apocalypse,3.275,7,5.1,movie,0,91,0,"{'english_name': 'English', 'iso_639_1': 'en', 'name': 'English'}","['27', '878']",0,378,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,13
4997,4997,232731,False,2013-12-31,28-27-53,Attila,en,Attila,3.266,15,3.3,movie,0,90,0,"{'english_name': 'English', 'iso_639_1': 'en', 'name': 'English'}","['28', '27', '53']",1,62,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,10
4998,4998,35668,False,1967-05-01,878-27,They Came from Beyond Space,en,Invasores del otro mundo,3.473,32,5.1,movie,0,85,0,"{'english_name': 'English', 'iso_639_1': 'en', 'name': 'English'}","['878', '27']",0,110,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,56
4999,4999,30385,False,2004-10-02,27,Chainsaw Sally,en,Chainsaw Sally,2.553,8,4.6,movie,40000,83,0,"{'english_name': 'English', 'iso_639_1': 'en', 'name': 'English'}",['27'],0,2571,3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,19
5000,5000,881108,False,2021-09-26,35-27,White Girl Apokalypse,en,White Girl Apokalypse,2.245,1,3.0,movie,0,75,0,"{'english_name': 'English', 'iso_639_1': 'en', 'name': 'English'}","['35', '27']",0,435,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,2
5001,5001,752687,False,2020-10-13,27-878-53,Big Freaking Rat,en,Big Freaking Rat,3.451,4,3.8,movie,0,85,0,"{'english_name': 'English', 'iso_639_1': 'en', 'name': 'English'}","['27', '878', '53']",1,101,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,3
5002,5002,588216,False,2019-03-30,878-27,Alien: Specimen,en,Alien: Specimen,2.703,71,6.2,movie,35000,10,0,"{'english_name': 'English', 'iso_639_1': 'en', 'name': 'English'}","['878', '27']",0,110,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,4
5003,5003,29695,False,2008-08-09,18-27-9648-53,iMurders,en,iMurders,2.513,15,3.6,movie,0,98,0,"{'english_name': 'English', 'iso_639_1': 'en', 'name': 'English'}","['18', '27', '9648', '53']",1,33,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,1,0,15
5004,5004,259246,False,2014-03-07,27,Chasing the Devil,en,Chasing the Devil,2.605,18,4.1,movie,0,84,0,"{'english_name': 'English', 'iso_639_1': 'en', 'name': 'English'}",['27'],0,2571,3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,9
